Company,Cluster,Industry
7DE4E3aB51D17A&,15,Healthcare
10A3E2e44#61a94,15,Healthcare
97857f!70ee27FD,24,Healthcare
88dba8*A3804Eef,15,Healthcare
107F_20095A540d,6,Communication Services
E868108FA1495_7,4,Communication Services
C43ee3e97A068-2,18,Communication Services
5827E2*daD0972F,8,Communication Services
4054cCfC236!a2D,24,Communication Services
949439ea02B1^34,24,Communication Services
DF8Dd5f6bAAF3f#,24,Communication Services
e67Efa1E3bBD$0B,9,Industrials
a%a263177110468,9,Industrials
9698a5fA8d7D7-F,9,Industrials
525%c3132Ac511C,9,Industrials
5eD764741&A3ee2,7,Industrials
68679E14*a3b848,24,Industrials
7519bE0a2750-FD,7,Industrials
Ba543F1753!6ee6,5,Industrials
511403a58F2*65d,28,Industrials
A32A47cfE986C5-,6,Industrials
92&F7C51A0C8363,24,Industrials
22_919cAC9a5A1B,5,Industrials
Ed317832-E6F8Aa,6,Industrials
56dbAb43C$13dC1,32,Industrials
f3f%f4CE162802F,5,Industrials
c=85A687fBE80A0,34,Industrials
8f85EbFD95977$8,31,Industrials
c5158839F!0c41C,4,Industrials
8D44=b73622E61A,8,Industrials
3Ba234f92643B=5,7,Financial Services
98^F38b85a4BF93,7,Financial Services
F13dCef17864D&3,7,Financial Services
BF85d9_5933df1c,12,Financial Services
5962766AA092#a4,7,Financial Services
7f66-878ce4aeFA,24,Financial Services
edD#D512082976b,5,Financial Services
c_2E0c0577b30b3,3,Financial Services
A%99B45F72Fb741,18,Financial Services
8744D&C6Bb89FB3,5,Financial Services
a5861AcE-6934fc,6,Utilities
d1911_a726E99fc,32,Energy
3e335@c6c8B3Fe1,18,Technology
ac7901FfC3-3b56,6,Technology
B100bcf1Da-4cCD,24,Technology
839f0B106A1*596,5,Technology
7A590Ab2d1470-1,7,Comsumer Cyclical
A29DEA6&3b94701,18,Comsumer Cyclical
a43F0FB#6ad4115,2,Comsumer Cyclical
aff53aFab5_a19c,25,Comsumer Cyclical
5260848Eee50+14,34,Comsumer Cyclical
b#D8c80e29f2fd2,9,Comsumer Cyclical
b753F6151+C0a32,24,Real Estate
71=8c73CE9e0f49,24,Real Estate
!54361cfC02c601,15,Healthcare
785265Cb847D5D&,15,Healthcare
-90364d91099625,15,Healthcare
5_1A06B51851ce7,28,Healthcare
B3D6261d4C3=b19,25,Communication Services
Da^Ce8F89D6125d,28,Communication Services
f#81030f1c2A017,34,Industrials
660782D89C^4C35,18,Industrials
8228C_0fE8DE5A1,15,Industrials
CB89C4=18D46993,15,Consumer Defensive
eE3E09636f24=Ba,14,Real Estate
bc3238aCE*DD105,32,Basic Materials
14Cc8f7_7A96F96,32,Basic Materials
3eab7315%774caF,7,Financial Services
BAb00d648A9*032,3,Financial Services
0_Aa948646b5097,5,Financial Services
5B26e2$Be888E8b,3,Consumer Defensive
480B9&c669837df,6,Consumer Defensive
5c^E735C46Ef020,2,Technology
55c74435D_9e8Bf,34,Comsumer Cyclical
9A52C6d4D0D9@1E,14,Comsumer Cyclical
1629e8A6_F64453,18,Comsumer Cyclical
EdC869F6c$5e0e7,7,Healthcare
9A73af7B2!0d780,4,Communication Services
2!D32517B04cf47,18,Communication Services
f0DF248=880bFD6,6,Industrials
ea91=4C7c3be5d0,32,Energy
@a3b0C29dD00CAd,7,Energy
d3EC39546F580-7,32,Energy
B20@871178751b8,32,Energy
Af1f6_6126Fc189,7,Industrials
E160A3@2e26A7dE,10,Basic Materials
Ca443590A#499BF,8,Communication Services
37b%ab447975c15,10,Financial Services
859b7757eACb4+7,6,Utilities
B06B917fBB7C@Bc,32,Utilities
3dB3bfd24CB9@Ea,31,Utilities
383ec778847a+65,32,Energy
A2Eb%E93347a8f1,24,Technology
1593Ac4E297dA^2,9,Technology
2C2=D433C15AdA7,25,Technology
ce3b5980c3%FC05,9,Technology
2CC7688*AE84CB9,6,Technology
A35AFa791e4@dc2,8,Technology
&56C06Ec913dC19,5,Technology
21910e9*C9EDb71,14,Technology
#23Ef7A37794624,5,Technology
87!fA55F8C5236A,10,Technology
0160473@8045d61,18,Comsumer Cyclical
979ea_f09DE23D7,18,Comsumer Cyclical
76240C1&4513DC4,18,Comsumer Cyclical
05c8Cd47d5&C36B,18,Comsumer Cyclical
19C8057bf56AC*A,12,Comsumer Cyclical
abDc191=d53a8d1,31,Comsumer Cyclical
_08b38A030A7168,18,Comsumer Cyclical
14Ba5EBB+83E2fe,10,Comsumer Cyclical
2E8F4579%Da0136,15,Healthcare
84b8E8b0%7f141E,12,Healthcare
b59D!d720b7605F,24,Communication Services
a54b316B2+332d8,24,Communication Services
373&D39c1760A65,24,Communication Services
3C567a49e8&8d28,5,Communication Services
99f5&cc3db1e232,6,Communication Services
a92d=0E0c4d7330,12,Communication Services
26673F98Cca9e#1,24,Communication Services
578F0cc4_652Df5,5,Communication Services
f46ED0*7AaEC88C,24,Communication Services
b50F10e2D9e7=3D,24,Communication Services
^eFAD0F06f35449,24,Industrials
EaAB57e38D1C+5a,5,Industrials
cFD54E9=FBf214E,3,Industrials
C23f36D0d7AC6_d,9,Industrials
5+2c850C12E7955,2,Industrials
ea7501B5201#00C,7,Industrials
72bc1FEFd60E&80,24,Industrials
4e52d52!b5aE53f,31,Industrials
9393aFFF5_f53Da,6,Industrials
54cb89CE248F#4D,8,Financial Services
340f41192AC@3a2,8,Financial Services
8234$65B872C542,9,Consumer Defensive
aAcED41d25B3^F2,2,Financial Services
+C11398f53bff00,24,Financial Services
0A000934d31c1_9,7,Financial Services
2bfdB6C28*2B271,7,Financial Services
4b_224829c83B3B,2,Financial Services
4E10c85b3C0cbd#,7,Financial Services
E2bF7+9297f713D,7,Financial Services
d600451*A08DC0b,4,Financial Services
2dd*4bB8B01fcC5,34,Financial Services
9A$120E57552B2b,7,Consumer Defensive
89fa3D2976075*c,32,Consumer Defensive
5146C1F38Cf30*f,3,Consumer Defensive
DeF1445f8b$135a,14,Utilities
7#A6867c27b45A7,4,Utilities
31AD9740e0!de8b,18,Energy
23316+B40D8Ea38,24,Energy
222A229b04d7_89,8,Technology
c4643183$2677fe,2,Technology
b294d0c^3f036e2,2,Technology
a0%9B8474e5BbeE,6,Technology
%1F1f1AEbDb7DDA,6,Technology
d2&83bEa471Ff76,7,Technology
bc5b2140=C7e5a3,24,Technology
9CA3+9f1303c4cB,18,Technology
$A8D063C4E0acBD,34,Comsumer Cyclical
3b75480$6F938BD,24,Comsumer Cyclical
29bd4F3a9A8C6*5,34,Comsumer Cyclical
a$52946Ea45ce13,4,Comsumer Cyclical
1C4e=668628366B,15,Comsumer Cyclical
5A509aAb*8D037b,40,Real Estate
9DFed7e9=72f62A,31,Healthcare
E616cA-d36EBfF8,15,Healthcare
dA42aa2E812d+AB,15,Healthcare
8dD04E8FFBb!f80,15,Healthcare
!49D110dB837421,15,Healthcare
023565!C449CEb5,8,Healthcare
D945b7d6933*81f,15,Healthcare
86f137b89c33^6b,15,Healthcare
7&0B14C83c93482,12,Healthcare
50759=89D85C636,2,Communication Services
1df_8C6f686AE3f,7,Communication Services
2fdA91a0515_AEC,31,Communication Services
fAC99e59ec55f-9,8,Communication Services
93e7743Ad8&1B28,18,Industrials
5238868dA9+d113,7,Financial Services
3269&03d855628D,25,Financial Services
%913545Baf0B5cF,12,Real Estate
EB9C*28A6D7F484,15,Healthcare
eA3161AEdC3&CeE,18,Healthcare
7b=0013bf65f5CF,4,Technology
199966E52^20a65,6,Healthcare
ec7C5_08511cc9a,18,Comsumer Cyclical
612c8A*9Df312b4,32,Energy
B32EEDCa5_563eA,10,Technology
2cC^81eB97085aE,18,Comsumer Cyclical
86488@a3CC65D5A,7,Real Estate
F9edDB04A!8f759,7,Real Estate
*1992e263eB4283,7,Real Estate
24F#Ac8c3Ee28a7,15,Healthcare
A9Cb4Aa&8f55261,15,Healthcare
D9DF539A3753+Eb,15,Healthcare
63cc07*0A251466,15,Healthcare
a18b38%7aB1A533,15,Healthcare
3a9@019a92e6451,28,Healthcare
3123817e998374=,15,Healthcare
9D08$C62A7a5530,15,Healthcare
-42c35292f2EC92,15,Healthcare
+7e9aF777536053,15,Healthcare
49-F9568819B537,15,Healthcare
^256Eb5Df0cEdA1,8,Basic Materials
*390AfCf1dCDc5C,40,Basic Materials
7504+D41A3efA98,10,Basic Materials
ef1!37a7096bD69,32,Basic Materials
e65477Ca3+A2e0F,32,Basic Materials
b10220cDDbb&F20,34,Basic Materials
477123f5*6c2694,10,Basic Materials
-d8d145CC8ab136,18,Basic Materials
Ee6381640=3FE02,7,Financial Services
AF4bb3Cf6BBd&c9,12,Financial Services
5886093=05Af12c,2,Financial Services
12aDA075+969D04,6,Financial Services
=8760D3Df5fd956,7,Financial Services
ac0D7b*02b89497,6,Financial Services
644b8bE6241^50E,7,Financial Services
9467390A457$ea5,7,Financial Services
3-E594d753Db717,7,Financial Services
e0e61BeF81E@722,6,Financial Services
0E32=8C42EbB609,14,Financial Services
04d6F6Ecc=87689,7,Financial Services
Fd1^949C406723D,6,Financial Services
3dF7$A8FA88926E,7,Financial Services
A674C18792&F99c,7,Financial Services
4494*A0E53CcFB6,7,Financial Services
a0F2cD+e7ccF600,9,Financial Services
017AA307*a4f82e,2,Financial Services
+062a8DAaBC3606,7,Financial Services
14#2703Af4a5Dca,5,Financial Services
0E54B56A72+3d35,2,Financial Services
E63155b1E@4FD5f,7,Financial Services
b498!c58257D4BC,31,Financial Services
8Ff@8e19e17336b,6,Financial Services
831fce6*528D44E,6,Financial Services
fB14a283_72088A,6,Financial Services
4EB074a4Ea37=64,8,Financial Services
6deD1490Bc_8Ddf,7,Financial Services
2805A45FEF9BDA+,18,Financial Services
a539dE-4Ecd4d50,5,Financial Services
7$E9fd574647D91,2,Financial Services
2$506E233DdBf77,2,Financial Services
eb1d7939$C74534,7,Financial Services
e31DC2bAaF7_87c,18,Financial Services
b5$C7D311921CFd,28,Financial Services
892bE8dfFd4^0fF,7,Financial Services
2953980699d08@e,28,Financial Services
$bA4bd7A59EBB53,25,Financial Services
A36a!06Ad9ca087,6,Financial Services
A=2444D12384060,14,Financial Services
589B5B5!db7860a,31,Financial Services
6$984DD6f1a0a39,3,Financial Services
D1&8933B303005F,7,Consumer Defensive
39c61E4DA_7f5B5,25,Consumer Defensive
26C!F67C1600DB7,6,Consumer Defensive
A154Ef61F90_8dd,40,Consumer Defensive
91+2b44e0B83f60,6,Consumer Defensive
0f2177397&a667b,25,Consumer Defensive
6405dD8EF692$9A,10,Consumer Defensive
9977a8Ab3613#77,6,Consumer Defensive
13=C142e31ed4A3,6,Consumer Defensive
d338571BF26A6-A,32,Consumer Defensive
30C961&d674Ae0c,32,Consumer Defensive
4A*Baa915E36781,31,Consumer Defensive
FDe54f8B9A5*E68,7,Consumer Defensive
28099877!B73aE8,24,Consumer Defensive
3C9E26d0d5Bcfb^,24,Consumer Defensive
E3e6832D3%40F27,24,Consumer Defensive
4F@F398938157Af,32,Utilities
20^3692Ca14a8aD,32,Energy
93^Cc8EF4946889,32,Energy
DdCBF17A07!397e,2,Energy
^1E3C13d7fF2ECC,32,Energy
bb9Cc8181B9a#2C,3,Energy
B44138438Cfc57#,32,Energy
D58#dFd9A3fEF2d,32,Energy
023d359E0_52304,31,Energy
20FF5E23a8^75F0,32,Energy
^99f98286DfF07b,2,Energy
8&d7ef565A768A5,7,Energy
D647459!211a11c,6,Technology
2db925103cD_92A,6,Technology
04&66990Ac804f4,6,Technology
=08902945f6aF96,6,Technology
5C5ecc7e8@43734,2,Technology
4e^190a2aC24BeC,6,Technology
081E327f#50267F,6,Technology
a+5DB634071C06C,6,Technology
!419cFFdee3de3b,8,Technology
b73FFF08933b^Ee,6,Technology
1A16+63D2395e76,14,Technology
14c87d702%8c00D,6,Technology
372493825A3&45E,6,Technology
B1E7212$4D3cD56,5,Technology
34443!2C41d9EE5,6,Technology
36A3C6a$eE594Dc,6,Technology
E771d194#65C7DF,5,Technology
77^Bb16370480b9,18,Technology
B085651d1A9#482,14,Technology
5B57a@9c7079312,14,Technology
029b17790&88C10,8,Technology
9564_E2b08DAC16,15,Technology
8FbbC31^eF0ebAf,7,Technology
659a93&7807bdED,2,Technology
f7eB5552dD0267=,6,Technology
62344f3524!1bF0,18,Technology
85@D1d26c03BB57,8,Technology
30%da3900222e49,5,Technology
fDdEABE251b2a@a,2,Technology
8@9E57eF1b2A4eF,6,Technology
2FEC3EE0aA^e1ef,2,Technology
75a4bfd31D2*4ca,5,Technology
67F41b!384fd3EC,6,Technology
Ff8C949=6cc83Fd,6,Technology
4100703db6db2#0,28,Technology
7B17&cd46037F31,4,Technology
079D*9a80Cd45A8,5,Technology
c7D4B+0500AEA70,6,Technology
7F0b41B46&C3247,24,Technology
0E8#00922260279,32,Technology
d=dE69507eC982A,40,Technology
30264115f4EF&47,6,Technology
2A5fc7e4E773+BF,4,Technology
edD267&6B10cCe0,9,Technology
03b@3994aff734b,6,Technology
d63858c6+984E91,9,Technology
b726^377d34680a,5,Technology
20D645dBaDB280-,2,Technology
1ecAC3-838bf015,9,Technology
82A7=1250794443,5,Technology
10_37Bf6E461E7C,14,Technology
1$b6f649a67Dd8E,31,Technology
5127122261*98fd,15,Technology
a28DEB!169323f8,5,Technology
fc24049bECA&a41,6,Technology
b40902222881a4^,4,Technology
5C8636C6823*6bC,7,Technology
169D6e02E220%Ce,6,Technology
6F6bB5eA382942-,5,Technology
070fAc2Ee+fCfA2,4,Technology
cC9$94e90D31cb0,6,Comsumer Cyclical
94$8E69d7752F5a,25,Comsumer Cyclical
62A4638CC4Db*24,2,Comsumer Cyclical
423f5128924B4+5,6,Comsumer Cyclical
71daD543A$573A9,6,Comsumer Cyclical
D$8361F7515Ce5D,6,Comsumer Cyclical
209D9a=61f18860,2,Comsumer Cyclical
c6B6^c1Da51779c,5,Comsumer Cyclical
9e003!a4f2ED683,28,Comsumer Cyclical
009D-f9e1f2407f,18,Comsumer Cyclical
8039b3Cf74_9CFb,6,Comsumer Cyclical
0E7144379c7c6_3,7,Comsumer Cyclical
49B97F67$01b7e2,6,Comsumer Cyclical
5774FBF&Eec585A,10,Comsumer Cyclical
39c8D_eBbab813C,24,Comsumer Cyclical
2F026475E7125+f,24,Comsumer Cyclical
e01F00Ac6+2902E,7,Comsumer Cyclical
14A8D8!04931905,4,Comsumer Cyclical
3de45e499A$ED0A,2,Comsumer Cyclical
2%728802FB4ED34,9,Comsumer Cyclical
04816f1cc7!83CD,6,Comsumer Cyclical
710%46Ef03bB227,8,Comsumer Cyclical
$06194F88689bD4,14,Comsumer Cyclical
37cDb887d9B2cB_,3,Comsumer Cyclical
42A9+0932FE5456,3,Comsumer Cyclical
909d871bF13a%C1,6,Comsumer Cyclical
A25D55dc00F05#8,6,Comsumer Cyclical
5985_B405E02Df2,3,Comsumer Cyclical
E_0770657F26a0E,34,Comsumer Cyclical
c!e87ac4946858c,32,Comsumer Cyclical
8Ac219F^8A9d8Bd,24,Comsumer Cyclical
eE02=2DF801Da6B,6,Real Estate
C9eF684452A*eE2,32,Real Estate
7a708eb*91A27B9,8,Real Estate
1C$07Db1819dB0A,8,Real Estate
07c046&1543B3e9,18,Real Estate
cE&458E59414381,15,Real Estate
13daD1+e4e5ed88,31,Real Estate
45e898*5AfB7C14,4,Real Estate
6F6bB5eA382942-,5,Real Estate
f1B4487D$1c0438,2,Real Estate
b2d8E13477*2d4D,25,Real Estate
a230=7D789f1f32,25,Healthcare
f6dC116aE&26753,15,Healthcare
83b25a53f05#BEa,15,Healthcare
98Ec5b5b2cD5B6+,15,Healthcare
32F5A44*5B4135c,6,Healthcare
37259405^B9D297,15,Healthcare
F993#3dCF90E703,15,Healthcare
311b7@20DBB602d,6,Healthcare
0A3aB03^b352954,18,Healthcare
5E69$7e5b5f55f0,34,Healthcare
326490606FAa0*A,15,Healthcare
883aEeEddE418*0,6,Healthcare
705e8dBB5267F9-,15,Healthcare
A243E1abf0063#0,7,Healthcare
e=CA51Ab1E157F3,3,Healthcare
54418F5c788!80B,15,Healthcare
EE83ccb@AD2ed8E,7,Healthcare
7641908C5e@DdE5,5,Healthcare
077eB9cCF48^b3a,7,Healthcare
3158e2c&bfA528F,15,Healthcare
258C7351A7373^5,12,Healthcare
045458301c84@62,6,Healthcare
ebb^180Ecc18fB2,25,Healthcare
863d!89E16102BC,15,Healthcare
F$33c586d611e36,15,Healthcare
442756B7bd@Cb6c,6,Healthcare
$4F2df267b3E47F,15,Healthcare
1e#827aBaE7c45a,15,Healthcare
eB6527aA3b8=c05,5,Healthcare
!080A5C61b96aE5,15,Healthcare
1E52c1dF13eA-5E,6,Communication Services
06bbe33286d71#6,2,Communication Services
770a*2b7e2E933F,4,Communication Services
+a6410eF9809AFe,6,Communication Services
cD#445C5f163333,10,Communication Services
6$B5B4fB2849989,24,Communication Services
93d89eA92$26cEe,24,Communication Services
AA3da1_67427e3c,4,Communication Services
B4eA3F^a9283c72,24,Communication Services
52BEf2e&220ED4e,3,Communication Services
ab_E98Ad9b7Ac9d,6,Communication Services
0-2eBF164221B4B,24,Communication Services
D5F9b78e8789%D3,10,Communication Services
BbE253bbA142e+d,24,Communication Services
42&66100437a77c,7,Communication Services
8964#1680AA3009,24,Communication Services
b82c5ff5DA95a_9,34,Communication Services
84b8435A9-Bdf93,2,Communication Services
04132B0e19000*b,2,Communication Services
Eb7A8ef3182140_,24,Communication Services
9B9A2A8b&642109,5,Communication Services
20C7b81f5&E4cbB,24,Communication Services
DaDAaED89_3EbA1,4,Communication Services
9e6971B&F5800DC,24,Communication Services
2202+099084eE55,6,Communication Services
F#123F915F8ACAa,14,Communication Services
C18ee1f6C2bBb#C,5,Communication Services
-3926260f694A19,4,Communication Services
_E53E4EFA53C249,31,Communication Services
+09c60BBaD5E3ea,24,Communication Services
2607F68FA47eB+0,32,Communication Services
8506=6e46153670,24,Communication Services
11f945C4$5EC88b,28,Industrials
66FfcFaDE185%80,32,Industrials
_58aBF34C715433,6,Industrials
2Ca46a2e#f3F876,2,Industrials
E*A56bE8D543c88,7,Industrials
15bd8723889^49B,6,Industrials
7B33BD4c*74e1A0,2,Industrials
FE98@16C0f8018C,6,Industrials
c6&A0aEe844553B,7,Industrials
abcc61Aa=2Ce611,6,Industrials
b9$1D807D6fCCF8,32,Industrials
D75d977!8ADEae0,40,Industrials
2B1043863D946*a,12,Industrials
1300A151C$D728c,6,Industrials
b0fbB002E+D2185,32,Industrials
01bEAeDb998=12b,15,Industrials
ea1EdB134!0FC57,10,Industrials
DE234e109bd%7AC,32,Industrials
$2f88dAC9F47aCF,6,Industrials
3aC4C13B*865943,6,Industrials
6d=F69BF1712f94,2,Industrials
C31A281e9a$Ecbb,32,Industrials
B55B0A33412&057,7,Industrials
7916&15e5150FC8,24,Industrials
9acc058EBA82=10,10,Industrials
C1C929546F30b*6,9,Industrials
238^0cf7E3e483F,32,Industrials
558c8Fd7$01b240,6,Industrials
83F22dD4128@534,14,Industrials
536B897!D1f3141,6,Industrials
42!40f7F30BaAB5,3,Industrials
8C6d122F881*d26,7,Industrials
87c67D_f4825b3f,4,Industrials
070fAc2Ee+fCfA2,4,Industrials
4+C83d56Bc8fb55,8,Industrials
cF705D79=3b0ADe,6,Industrials
CF8D51298fb@d1b,18,Industrials
8B03F9c14Aa$1A6,3,Industrials
%95dc0FF4C1065A,5,Industrials
43Ef-1F5101f405,24,Industrials
5bd10B0%a518991,32,Industrials
+F72aD3b10560F0,6,Industrials
eB$F364B0393EC2,24,Industrials
a_A5631731A5a0C,7,Industrials
d862e832f6D6*BA,24,Industrials
DF7@bb00866082e,7,Industrials
8c87b=0D2b3974C,2,Industrials
8115b46+41C34A2,5,Industrials
3%f23ECEB805f39,32,Industrials
!C7adBC4cc7ac3f,15,Industrials
ce&ccF784aF6B36,9,Industrials
02a8F3088+83a53,24,Industrials
F411030a5#6C05c,4,Industrials
E1E3e4740@af573,32,Industrials
f&f0957e6762B57,40,Industrials
F$2Ec2D009e4d95,32,Industrials
61b3e66f7D+F181,15,Industrials
0722dF343abB#42,7,Industrials
3C57f49=92Fd787,24,Industrials
2f*d0EeCF6b3456,2,Industrials
20a492c6CEa3+30,28,Financial Services
B0CF#7b2c987730,14,Financial Services
5$9C4A23669D5C4,7,Financial Services
0d7#129982447A7,7,Financial Services
a3fd0B1FA+40787,2,Financial Services
5C0AADC96a956@1,25,Financial Services
06611eBF640C*4B,10,Real Estate
9A772656d2E3&c1,28,Real Estate
8#4D0a20D5980CF,3,Industrials
09834_23D0Bb5FE,32,Industrials
68-C10b617FE7Cc,2,Healthcare
6CEa7#cf8eA72aB,12,Comsumer Cyclical
D40a-2675b5739A,10,Healthcare
6004a_64b57a94e,15,Healthcare
BD7e8Ec3=920f5A,8,Financial Services
41^28f5912a71d7,14,Technology
FA5d46-77E56447,15,Basic Materials
7e&e5EEB8C4CB9A,15,Healthcare
70B4!d01aeCa9D7,15,Healthcare
6ed2e2c6C20DD1&,2,Technology
64$364f173C052d,14,Financial Services
38aB644B3bcda@3,12,Financial Services
5aEF5Ce&B1815d9,2,Technology
fB131509854ACc%,24,Technology
CC338a02*6692F7,4,Utilities
b049+95B41C859A,8,Communication Services
52!3a9bC868b1c8,4,Utilities
56A#Ab0bD65F319,7,Financial Services
B5%d1D72bBaE33e,15,Healthcare
A3e96$7cde43b27,7,Financial Services
B74d544d56D&C38,7,Basic Materials
7be4032%205326e,7,Technology
B08b34E6344^23F,15,Healthcare
67657113421_96f,3,Real Estate
0397707D^BCC010,7,Financial Services
2D#3Db88470D967,10,Real Estate
F4=A00224539827,2,Technology
826F46846=d4080,14,Technology
!53841a691Fdd65,32,Basic Materials
b83C1099*Fbcf5E,15,Healthcare
b8766a3aE@6b294,7,Financial Services
dBc40af4fBb$f66,4,Communication Services
ad11C!6A22299C5,6,Financial Services
48Dff433777-E5e,18,Comsumer Cyclical
ca5Acc09E@28ae1,32,Utilities
D099e424F54^899,10,Healthcare
75Cb9b498!F8774,25,Consumer Defensive
e23117B^0fd33Db,34,Industrials
3#967894A2DF48C,2,Technology
d89%33D2c72Bdd5,4,Communication Services
a143BA1&5476F0E,6,Technology
BCe9c9-cE6982E6,25,Healthcare
3FFc738Af2A017-,32,Utilities
EC2a293ac3Fe&3C,12,Comsumer Cyclical
8e78317C4_a0a63,15,Healthcare
6c*f225eDcFc561,4,Communication Services
C607cfEFf50b3b&,3,Real Estate
a85*B8883521c0f,34,Comsumer Cyclical
9B330a7639*c2d5,32,Energy
bf_7d58e625135f,5,Technology
bF2B6738BcF4@De,8,Communication Services
28aC1_6D4B6A908,31,Utilities
587838c7B1048#8,32,Basic Materials
c780e31129#44dC,32,Energy
ae25aa72f33380$,4,Real Estate
61a222A7fcA$f06,5,Industrials
+a80e2B15352D50,2,Technology
eBB+4F3931535b1,4,Technology
c0762&4DD270F1f,5,Technology
7583E7c*4E013BF,9,Industrials
eCB!bb1a72CB417,15,Healthcare
7E6e999b1dfD-67,12,Consumer Defensive
273CcEB9%04a897,7,Financial Services
4124@E2a0a15b2c,7,Financial Services
%EB1DEF8BA9F4a1,15,Healthcare
34BA96D1a0^30f8,5,Technology
fcCc-98c48E9C06,15,Healthcare
a7aA4258c+043c3,7,Financial Services
E7eB1_3E8Eb2d7d,14,Healthcare
eB34635E845%56D,15,Healthcare
648cf048a2F=30c,15,Healthcare
1a%ce25C7504E91,32,Industrials
8-78f5435bBD4cf,2,Technology
5$9A9a981DBe3ad,18,Comsumer Cyclical
1a0e92391B5E29$,2,Technology
3ba2F0&1B0db539,32,Energy
5953B53=51550B7,12,Comsumer Cyclical
bAB$4492c320f12,2,Technology
2640f6%34C99e69,32,Basic Materials
20&8a1F53B4705D,2,Technology
@443F80e11b95c0,7,Financial Services
0034f3d98f5=177,32,Basic Materials
5b48F0838D12&f5,9,Consumer Defensive
3F003d593dD5$28,9,Consumer Defensive
2@2DCD0Aef8D4b6,10,Energy
AEA!3Bb3B803e70,2,Technology
CEa8b7F6FeBD$54,2,Technology
94@50C3E27c0BC4,15,Energy
EA2d70aF9*9Ac62,3,Utilities
Da1385e780A4$7d,18,Comsumer Cyclical
836ffFAe5a30#d0,9,Industrials
24B6ADEccB6$bc8,32,Utilities
7F72*12De0FcC55,14,Technology
35CFB9d35b7=Efa,3,Comsumer Cyclical
4A181%6b7915a41,32,Energy
E0EdC9!daf17CAA,24,Communication Services
4De-20fAA653F6E,32,Energy
9333Aa424!7963E,10,Financial Services
D987a055_42eb1F,15,Healthcare
9c1d76D36$56d22,3,Real Estate
7182adE71^c1a13,7,Financial Services
9e9BEa85a1020_8,3,Energy
9&CE3E48800dE61,8,Technology
DB7738Dd*00f5B6,2,Technology
98Cbd787Fb75#aa,15,Healthcare
fd31D04f0&4Dd7d,15,Healthcare
40aD685A05760%9,18,Comsumer Cyclical
-CC9a74BA2874d6,2,Real Estate
34ab14657b&8391,28,Financial Services
2ef395bF-E359d4,24,Real Estate
b0f37AA0%86c7ab,10,Financial Services
52+920aC8cC5ef8,32,Consumer Defensive
0&adaeD3D4FF34e,15,Healthcare
8B&501A73850c7b,14,Communication Services
739fdbb243d$B55,2,Technology
6eB86ad4=716CDd,12,Comsumer Cyclical
80760B03-9ba917,9,Industrials
87A8621$e2a41Ce,15,Healthcare
e87f512D-8E6f53,32,Energy
e$423318C26387E,3,Basic Materials
B318f90B5cF@9C2,7,Industrials
1c12!956d29c008,15,Healthcare
6f&89534A135837,3,Real Estate
31+68Af862226a2,34,Communication Services
F5&fE16ffdaa61F,25,Consumer Defensive
74C28463adcb&0b,2,Technology
872c=105d2A26Ee,9,Utilities
+426EE2573E674D,10,Financial Services
60ec50-293D9d6d,12,Consumer Defensive
91B71_5EC7064b4,34,Comsumer Cyclical
521dfE668917=91,32,Energy
@211931a5313f60,2,Technology
5dd45A$a9f4cA80,15,Healthcare
4_D3EbeED1373f3,8,Technology
42F59029*c3805d,15,Healthcare
F9f&8F86013896B,15,Healthcare
^1354E733267102,5,Technology
f7B8245d%d527C3,5,Technology
dFb6275d0D914*5,8,Technology
5-787Af1A41839B,3,Technology
8F&32dE3c6AD8fD,5,Technology
dEdcfB282FBd1+4,25,Financial Services
0F8a7471^2b22C6,15,Healthcare
95=70e2ebf2231F,6,Basic Materials
e9a8B0%c9982F99,8,Real Estate
d#543951509Dcd6,2,Technology
e41=45E6c0C971d,12,Comsumer Cyclical
00#Dcce034a91e2,32,Energy
cF1D7E675c6b^32,15,Healthcare
51bb50A66CAddD@,24,Financial Services
2522B34C_3a1d49,15,Healthcare
DB7b15a79*6F1bc,24,Communication Services
a=a0589c5280044,7,Real Estate
f_F131114345EcD,15,Healthcare
6#C79215e8A7b50,4,Communication Services
41D9*66E0C2abC2,7,Financial Services
df0cBdA!2132529,3,Energy
47ab1875b&4A54d,5,Technology
c5!874e1c16fC2A,32,Energy
#cA805eB282F34C,32,Basic Materials
31A6B618#FB57e0,32,Real Estate
10+256557dCC328,18,Comsumer Cyclical
31A6B618#FB57e0,32,Utilities
D7FCe397172559&,12,Basic Materials
-4d7f357581341F,4,Industrials
2B122C%93BaD456,15,Consumer Defensive
2a4F34b-22a9719,14,Utilities
6c5e9B610Eb1=C8,9,Real Estate
93D23@733EE1E89,32,Utilities
Ac&40F520AcF110,25,Utilities
4b^6e3ADF049036,24,Communication Services
856D6b24CF^67B6,32,Financial Services
bbff9B613+D877f,9,Technology
00CbFc366f4aE3+,24,Technology
A3cD54A8*75263b,25,Industrials
0e48f03_aDD9B5b,32,Energy
c3aaFdBa5c2f$D7,14,Comsumer Cyclical
2DAe+49435EFc02,7,Real Estate
c83a0#07628E26D,15,Comsumer Cyclical
d+1b4A26EebEFf0,2,Technology
aefE755aA0613A_,5,Technology
D8FBac!49C41F89,24,Technology
43dB0863_EAeF11,15,Healthcare
